Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776517356,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776517357,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776517358,100,,Aggregated,0.000000,0.000000,1700,1700,1800,1800,1800,1900,1900,1900,1900,1900,1900,78,0,1700.0,1654.4829801662277,590.0669998954982,1924.4512079749256,122.92307692307692
1776517359,100,,Aggregated,0.000000,0.000000,1600,1700,1800,1800,2000,2100,2100,2100,2100,2100,2100,151,0,1600.0,1461.4337146720102,590.0669998954982,2147.401832975447,122.90066225165563
1776517360,100,,Aggregated,8.500000,0.000000,1400,1600,1700,1800,2000,2100,2100,2100,2100,2100,2100,243,0,1400.0,1374.0657453660933,428.332292009145,2147.401832975447,122.89300411522633
1776517361,100,,Aggregated,43.000000,0.000000,1400,1600,1700,1800,2000,2000,2100,2100,2100,2100,2100,316,0,1400.0,1334.481112455619,399.29866697639227,2147.401832975447,122.88607594936708
1776517362,100,,Aggregated,45.750000,0.000000,1400,1600,1700,1800,2000,2000,2100,2100,2100,2100,2100,366,0,1400.0,1352.6902732050016,399.29866697639227,2147.401832975447,122.89344262295081
1776517363,100,,Aggregated,60.200000,0.000000,1300,1600,1700,1800,2000,2000,2100,2100,2200,2200,2200,493,0,1300.0,1278.9705613303106,300.4626671317965,2166.43179114908,122.89046653144017
1776517364,100,,Aggregated,57.666667,0.000000,1300,1600,1700,1700,1900,2000,2100,2100,2200,2200,2200,556,0,1300.0,1282.1881851527285,300.4626671317965,2166.43179114908,122.89568345323741
1776517365,100,,Aggregated,67.571429,0.000000,1300,1500,1700,1700,1900,2000,2100,2100,2200,2200,2200,662,0,1300.0,1260.6763748643396,300.4626671317965,2166.43179114908,122.8882175226586
1776517366,100,,Aggregated,64.875000,0.000000,1300,1500,1600,1700,1900,2000,2100,2100,2200,2200,2200,732,0,1300.0,1262.7623230164816,300.4626671317965,2166.43179114908,122.89207650273224
1776517367,100,,Aggregated,72.000000,0.000000,1300,1500,1600,1700,1900,2000,2100,2100,2200,2200,2200,811,0,1300.0,1256.2046003293674,300.4626671317965,2166.43179114908,122.89519112207152
1776517368,100,,Aggregated,69.000000,0.000000,1300,1500,1600,1700,1900,2000,2100,2100,2200,2200,2200,874,0,1300.0,1261.2295694006139,300.4626671317965,2166.43179114908,122.89016018306636
1776517369,100,,Aggregated,80.000000,0.000000,1300,1500,1600,1600,1800,2000,2100,2100,2400,2400,2400,1000,0,1300.0,1257.6091495188884,300.4626671317965,2392.4965001642704,122.892
1776517370,100,,Aggregated,83.400000,0.000000,1300,1400,1600,1600,1800,2000,2100,2100,2200,2400,2400,1063,0,1300.0,1234.854666572914,300.4626671317965,2392.4965001642704,122.89087488240828
1776517371,100,,Aggregated,78.300000,0.000000,1300,1500,1600,1600,1800,2000,2100,2100,2300,2400,2400,1187,0,1300.0,1242.804004089309,300.4626671317965,2392.4965001642704,122.89637742207245
1776517372,100,,Aggregated,85.700000,0.000000,1200,1400,1600,1600,1800,2000,2100,2100,2300,2400,2400,1251,0,1200.0,1213.9407867546395,300.4626671317965,2392.4965001642704,122.89848121502797
1776517373,100,,Aggregated,79.900000,0.000000,1300,1400,1600,1600,1800,2000,2100,2100,2300,2400,2400,1361,0,1300.0,1226.147017927538,300.4626671317965,2392.4965001642704,122.9008082292432
1776517374,100,,Aggregated,89.500000,0.000000,1200,1400,1600,1600,1800,2000,2100,2100,2300,2400,2400,1444,0,1200.0,1204.6426327476972,300.4626671317965,2392.4965001642704,122.89681440443213
1776517375,100,,Aggregated,81.700000,0.000000,1200,1400,1600,1600,1800,2000,2100,2100,2300,2400,2400,1501,0,1200.0,1207.7662152615744,300.4626671317965,2392.4965001642704,122.89740173217855
1776517376,100,,Aggregated,88.400000,0.000000,1200,1400,1500,1600,1800,2000,2100,2100,2300,2400,2400,1609,0,1200.0,1205.0516762087125,300.4626671317965,2392.4965001642704,122.89807333747669
1776517377,100,,Aggregated,82.300000,0.000000,1200,1400,1500,1600,1800,2000,2100,2100,2300,2400,2400,1682,0,1200.0,1214.77015562938,300.4626671317965,2392.4965001642704,122.89595719381688
1776517378,100,,Aggregated,87.800000,0.000000,1200,1400,1500,1600,1800,2000,2100,2100,2300,2400,2400,1765,0,1200.0,1211.9294985241017,300.4626671317965,2392.4965001642704,122.89801699716713
1776517379,100,,Aggregated,83.200000,0.000000,1200,1400,1500,1600,1800,1900,2100,2100,2300,2400,2400,1842,0,1200.0,1213.7007296968143,300.4626671317965,2392.4965001642704,122.89956568946796
1776517380,100,,Aggregated,87.500000,0.000000,1200,1400,1500,1600,1700,1900,2000,2100,2300,2400,2400,1940,0,1200.0,1206.218126961558,300.4626671317965,2392.4965001642704,122.89845360824742
1776517381,100,,Aggregated,88.500000,0.000000,1200,1400,1500,1600,1700,1900,2000,2100,2200,2400,2400,2035,0,1200.0,1203.5205286102603,300.4626671317965,2392.4965001642704,122.8992628992629
